pedestrianID,current_time,current_linkID,current_velocity
ag05339,12:11:50,_y621,0.0
ag05339,12:12:00,_y621,0.0
ag05339,12:12:10,_y621,0.0
ag05339,12:12:20,_y621,0.0
ag05339,12:12:30,_y621,0.0
ag05339,12:12:40,_y621,0.0
ag05339,12:12:50,_y621,0.0
ag05339,12:13:00,_y621,0.0
ag05339,12:13:10,_y621,0.1405815973516621
ag05339,12:13:20,_y621,0.0
ag05339,12:13:30,_y621,0.0
ag05339,12:13:40,_y621,0.0
ag05339,12:13:50,_y621,0.0
ag05339,12:14:00,_y621,0.0
ag05339,12:14:10,_y621,0.0
ag05339,12:14:20,_y621,0.0
ag05339,12:14:30,_y621,0.0
ag05339,12:14:40,_y621,0.0
ag05339,12:14:50,_y621,0.0
ag05339,12:15:00,_y621,0.0
ag05339,12:15:10,_y621,0.0
ag05339,12:15:20,_y621,0.8990012239262102
ag05339,12:15:30,_y621,0.7887836845039666
ag05339,12:15:40,_y621,1.0216990987749648
ag05339,12:15:50,_y621,1.0216167239627325
ag05339,12:16:00,_y616,1.0215356431534195
ag05339,12:16:10,_y616,1.0214562824416873
ag05339,12:16:20,_y615,1.0213790232062234
ag05339,12:16:30,_y615,1.0213041971544887
ag05339,12:16:40,_y615,1.0212320836831414
ag05339,12:16:50,_y592,1.021162909312118
ag05339,12:17:00,_y592,1.021096848877315
ag05339,12:17:10,_y592,1.0210340281301509
ag05339,12:17:20,_y592,1.0209745273961512
ag05339,12:17:30,_y592,1.0209183859608442
ag05339,12:17:40,_y592,1.0208656067847612
ag05339,12:17:50,_y592,1.020816161443009
ag05339,12:18:00,_y586,1.0207699950028546
ag05339,12:18:10,_y586,1.0207270306912493
ag05339,12:18:20,_y586,1.0206871742437147
ag05339,12:18:30,_y586,1.020650317863227
ag05339,12:18:40,_y583,1.0206163437506053
ag05339,12:18:50,_y583,1.020585127193966
ag05339,12:19:00,_y583,1.0205565392244496
ag05339,12:19:10,_y583,1.020530448859432
ag05339,12:19:20,_y583,1.0205067249636826
ag05339,12:19:30,_y583,1.0204852377643363
ag05339,12:19:40,_y583,1.0204658600603829
ag05339,12:19:50,_y583,1.0204484684480293
ag05339,12:20:00,_y583,1.0204329436020827
ag05339,12:20:10,_y583,1.0204191706892478
ag05339,12:20:20,_y582,1.0204070399446583
ag05339,12:20:30,_y582,1.0203964468787052
ag05339,12:20:40,_y563,1.0203872923721578
ag05339,12:20:50,_y563,1.0203794826816557
ag05339,12:21:00,_y563,1.0203729293745194
ag05339,12:21:10,_y563,1.0203675492089894
ag05339,12:21:20,_y563,1.0203632639734328
ag05339,12:21:30,_y563,1.0203600002957862
ag05339,12:21:40,_y563,1.0203576894325062
ag05339,12:21:50,_y563,1.0203562670445765
ag05339,12:22:00,_y563,1.0203556729666403
ag05339,12:22:10,_y563,1.020356993557732
ag05339,12:22:20,_y564,1.0226576044685076
ag05339,12:22:30,_y564,1.0226576044685676
ag05339,12:22:40,_y564,1.0226576044686186
ag05339,12:22:50,_y564,1.0226576044686695
ag05339,12:23:00,_y564,1.0226576044687208
ag05339,12:23:10,_y564,1.0226576044687716
ag05339,12:23:20,_y564,1.0226576044688227
