current_time,current_linkID,current_velocity
12:02:00,_p00656,0.0
12:02:00,_p01696,1.0163958771789334
12:02:00,_p01695,0.9398667005412242
12:02:00,_p00298,0.9574320397664099
12:02:00,_p01046,1.0226564460959948
12:02:00,_p01329,1.0097817390842991
12:02:00,_p02337,1.0226576904733353
12:02:00,_p00221,0.9240284624836932
12:02:00,_p01890,1.0121196801615586
12:02:00,_p01552,0.9710976457201457
12:02:00,_p00290,1.02265769054586
12:02:00,_p01710,0.9929412726412774
12:02:00,_p00727,0.0
12:02:00,_p01438,1.0225898937238966
12:02:00,_p01710,0.9973459927339182
12:02:00,_p00499,1.0143069528068391
12:02:00,_p01104,1.02265769054586
12:02:00,_p00298,0.9383470229877022
12:02:00,_p00286,1.0205265455458021
12:02:00,_p00771,0.0
12:02:00,_p01980,1.0166198382642366
12:02:00,_p00341,0.9686440175219624
12:02:00,_p01058,1.0226576663635054
12:02:00,_p00035,0.9941742258063555
12:02:00,_p01660,0.0
12:02:00,_p00567,0.49278691091155324
12:02:00,_p01808,1.0226576905458153
12:02:00,_p01118,0.0
12:02:00,_p01519,0.9390608140912424
12:02:00,_p10353,1.02265769054586
12:02:00,_p01970,1.02265769054586
12:02:00,_p02335,1.02265769054586
12:02:00,_p00532,0.9935916178216987
12:02:00,_p01801,0.9388832951976529
12:02:00,_p01697,1.02265769054586
12:02:00,_p00261,0.8088659646844729
12:02:00,_p03038,1.02265769054586
12:02:00,_p01178,1.0211727992830129
12:02:00,_p00261,0.0
12:02:00,_p01438,0.06728352518736447
12:02:00,_p01797,0.989109901369915
12:02:00,_p01329,1.0097817390842991
12:02:00,_p00265,1.0065614036316557
12:02:00,_p00148,1.0210620043317402
12:02:00,_p00148,0.9845316617380411
12:02:00,_p00261,0.9209751497778571
12:02:00,_p01868,1.0226568266386042
12:02:00,_p00212,0.0
12:02:00,_p00260,1.019635278892806
12:02:00,_p01060,1.003718083149682
12:02:00,_p01525,1.02265769054586
12:02:00,_p01525,1.02265769054586
12:02:00,_p01868,0.0
12:02:00,_p00212,0.8886399433748745
12:02:00,_p00212,0.0
12:02:00,_p01979,1.022648890680954
12:02:00,_p01913,1.0095011086437062
12:02:00,_p00212,0.0
12:02:00,_p01691,1.02265769054586
12:02:00,_p00290,1.0208673833099005
12:02:00,_p01352,1.02265769054586
12:02:00,_p01219,1.02265769054586
12:02:00,_p00832,0.31323118834050323
12:02:00,_p00175,0.9995699835668569
12:02:00,_p01550,1.02265769054586
12:02:00,_p00832,0.3092067544838956
12:02:00,_p01392,0.0
12:02:00,_p01794,0.0
12:02:00,_p01133,1.020278019989732
12:02:00,_p00212,0.0
12:02:00,_p00566,0.0
12:02:00,_p01070,1.0226069287841697
12:02:00,_p01890,1.0094673963141205
12:02:00,_p00214,1.0078261267457118
12:02:00,_p01776,1.0226426561878508
12:02:00,_p01272,0.0
12:02:00,_p00221,0.9311251988772331
12:02:00,_p01890,1.0094673963141205
12:02:00,_p03038,1.0226576905458566
12:02:00,_p00566,0.0
12:02:00,_p00727,0.0
12:02:00,_p01476,1.02265769054586
12:02:00,_p00534,1.02265769054586
12:02:00,_p01401,0.07534381000089474
12:02:00,_p00634,0.9791491846775051
12:02:00,_p01900,1.02265769054586
12:02:00,_p00566,0.0
12:02:00,_p00243,0.0
12:02:00,_p01905,1.0214874276271275
12:02:00,_p01696,0.0
12:02:00,_p01120,1.02265769054586
12:02:00,_p01808,1.0226576905458598
12:02:00,_p01438,0.0
12:02:00,_p00771,0.0
12:02:00,_p01477,1.0111433671899601
12:02:00,_p00771,0.0
12:02:00,_p01868,0.5701068172545305
12:02:00,_p00328,1.0153186754093468
12:02:00,_p01525,1.02265769054586
12:02:00,_p01068,0.0
12:02:00,_p01776,0.5069959481635582
12:02:00,_p00853,0.9762676632912816
12:02:00,_p00343,0.7566788430882982
12:02:00,_p01272,1.0226196503253613
12:02:00,_p01272,0.8585356875016468
12:02:00,_p01272,1.0226049928094711
12:02:00,_p01466,1.02265769054586
12:02:00,_p01855,1.02265769054586
12:02:00,_p00686,1.020440624985633
12:02:00,_p01450,0.5576733448331028
12:02:00,_p00566,0.5097797934314834
12:02:00,_p01452,1.022657568974519
12:02:00,_p01883,1.02265769054586
12:02:00,_p02204,1.019378600211338
12:02:00,_p01118,0.0
12:02:00,_p00332,0.9905305858026865
12:02:00,_p01695,0.9014957136940429
12:02:00,_p00261,0.0
12:02:00,_p00214,0.0
12:02:00,_p00281,0.996200608355757
12:02:00,_p01710,0.9977081024728097
12:02:00,_p01883,1.02265769054586
12:02:00,_p00269,1.0226576895160944
12:02:00,_p00538,1.0132400763155776
12:02:00,_p01392,0.0
12:02:00,_p01890,0.0
12:02:00,_p00286,1.0131303710662893
12:02:00,_p01070,1.0112746385350893
12:02:00,_p01392,0.0
12:02:00,_p01387,0.9576188566700726
12:02:00,_p00285,0.0
12:02:00,_p00281,0.9133867649722536
12:02:00,_p00261,0.5940057186349439
12:02:00,_p02202,0.0
12:02:00,_p00566,0.0
12:02:00,_p00212,0.0
12:02:00,_p01552,0.9441550580541236
12:02:00,_p01181,1.02265769054586
12:02:00,_p01552,0.9456633578805016
12:02:00,_p01868,0.2890520095022527
12:02:00,_p00245,1.02265769054586
12:02:00,_p01270,1.02265769054586
12:02:00,_p10358,0.6176537868215197
12:02:00,_p00634,0.9838079896735534
12:02:00,_p01329,1.0097817390930979
12:02:00,_p00212,0.8626790513255922
12:02:00,_p00212,0.0
12:02:00,_p00332,0.9379680643273529
12:02:00,_p00212,0.0
12:02:00,_p01809,1.02265769054586
12:02:00,_p01329,1.0097817390930979
12:02:00,_p01560,0.0
12:02:00,_p01041,1.012363682900465
12:02:00,_p02202,0.0
12:02:00,_p00500,0.0
12:02:00,_p05655,0.995509062850072
12:02:00,_p00332,0.9422832242129043
12:02:00,_p01808,1.02265769054586
12:02:00,_p01690,0.0
12:02:00,_p01392,0.0
12:02:00,_p01070,1.0225512145111455
12:02:00,_p01477,1.0096488658658804
12:02:00,_p01890,1.0094673963141205
12:02:00,_p01535,0.0
12:02:00,_p01786,0.0
12:02:00,_p02295,0.0
12:02:00,_p01535,0.08777887643711435
12:02:00,_p00951,0.0
12:02:00,_p00116,1.02265769054586
12:02:00,_p00373,1.0150174903481344
12:02:00,_p00357,1.0210620043317398
12:02:00,_p00290,0.8080970096874313
12:02:00,_p01431,0.0
12:02:00,_p01431,0.0
12:02:00,_p01478,1.015217693414689
12:02:00,_p01808,1.02265769054586
12:02:00,_p01979,1.0226565362520235
12:02:00,_p01697,1.0098137284767874
12:02:00,_p00692,0.9889420555125541
12:02:00,_p01900,0.9667191937688052
12:02:00,_p00214,0.0
12:02:00,_p01493,1.02106200433174
12:02:00,_p00090,1.0091845296045654
12:02:00,_p01221,1.0193752778795562
12:02:00,_p01697,1.02265769054586
12:02:00,_p00148,0.9759977739458381
12:02:00,_p02320,1.02265769054586
12:02:00,_p01980,1.0226576865937365
12:02:00,_p01560,0.5440489807095337
12:02:00,_p00062,0.9619302037328324
12:02:00,_p00062,0.9420791583739367
12:02:00,_p00040,1.0138083400292661
12:02:00,_p01948,1.0027794184813288
12:02:00,_p01437,1.019395131490909
12:02:00,_p01883,1.0120850364905505
12:02:00,_p00653,0.0
12:02:00,_p01437,1.020742179966887
12:02:00,_p01192,0.0
12:02:00,_p01438,0.0
12:02:00,_p01890,0.0
12:02:00,_p01040,1.0226537648256693
12:02:00,_p00497,1.022657687457722
12:02:00,_p01040,1.022652575038444
12:02:00,_p10358,0.5468343042296584
12:02:00,_p00341,0.9293695067642143
12:02:00,_p00310,0.9911466897955573
12:02:00,_p01041,1.0212634953469293
12:02:00,_p01690,0.899911385647886
12:02:00,_p00635,1.0226317248738477
12:02:00,_p01058,1.0226576642710306
12:02:00,_p05656,0.9807018371097768
12:02:00,_p10353,0.0
12:02:00,_p00828,0.9428843747825485
12:02:00,_p00546,1.0097817430523706
12:02:00,_p00652,1.0195559938898147
12:02:00,_p00291,0.8325003024025412
12:02:00,_p01091,1.0195056999043988
12:02:00,_p01981,1.0226571976678338
12:02:00,_p01495,1.0152176934146888
12:02:00,_p00894,0.0
12:02:00,_p00951,0.0
12:02:00,_p01107,1.015300544897223
12:02:00,_p00490,1.0210532133518757
12:02:00,_p00584,1.0226575792448722
12:02:00,_p01280,1.0103715678985454
12:02:00,_p01478,1.015217693414689
12:02:00,_p00489,0.0
12:02:00,_p01692,0.9970827326467379
12:02:00,_p00260,1.019541813988974
12:02:00,_p00336,0.6212761250644242
12:02:00,_p01979,1.0225465501763338
12:02:00,_p01058,1.022657677647513
12:02:00,_p01572,0.0
12:02:00,_p00290,0.9290924478563817
12:02:00,_p01711,1.0226567663352395
12:02:00,_p05656,0.9731221757342616
12:02:00,_p01329,1.0097817400667204
12:02:00,_p01660,0.0
12:02:00,_p01552,0.9524304720482265
12:02:00,_p01431,0.9287619570090406
12:02:00,_p01473,1.0170988977875313
12:02:00,_p01690,1.0011372090334676
12:02:00,_p00567,1.0226114314607695
12:02:00,_p00538,1.0226485778981447
12:02:00,_p01888,1.0062913852703184
12:02:00,_p00538,0.0
12:02:00,_p00566,0.0
12:02:00,_p01059,1.0192286229629446
12:02:00,_p10358,0.7701861511266064
12:02:00,_p01980,1.0020625889616839
12:02:00,_p01104,1.0197989580810498
12:02:00,_p00035,0.9977355985490735
12:02:00,_p00035,0.9982418164076488
12:02:00,_p01011,0.0
12:02:00,_p00035,0.9986615958940688
12:02:00,_p00281,0.8362717116810698
12:02:00,_p00290,1.02265769054586
12:02:00,_p00543,0.0
12:02:00,_p00130,1.0094609996199104
12:02:00,_p01101,1.0056099324720278
12:02:00,_p01980,1.0226440988498957
12:02:00,_p00616,0.20225371651029378
12:02:00,_p00357,1.02265769054586
12:02:00,_p01808,1.02265769054586
12:02:00,_p00500,0.0
12:02:00,_p00825,1.02265769054586
12:02:00,_p00500,0.0
12:02:00,_p00290,0.9381251095758659
12:02:00,_p01573,0.0
12:02:00,_p01421,0.0
12:02:00,_p00878,1.0226476322740368
12:02:00,_p01041,0.0
12:02:00,_p01695,0.9003134621373934
12:02:00,_p00686,1.0197779849709079
12:02:00,_p01663,0.0
12:02:00,_p00274,0.9797101377400953
12:02:00,_p01854,0.9643961293059791
12:02:00,_p00499,0.9792095403945381
12:02:00,_p00274,0.7781240392710234
12:02:00,_p00331,1.0094775906969302
12:02:00,_p10353,1.02265769054586
12:02:00,_p01272,0.6974707292477831
12:02:00,_p00074,1.02265769054586
12:02:00,_p01272,0.326714694374715
12:02:00,_p01272,0.0
12:02:00,_p01178,1.0210485027481784
12:02:00,_p01980,1.0204156830077924
12:02:00,_p00243,0.0
12:02:00,_p00257,1.0224709310943496
12:02:00,_p01178,1.0226110022374875
12:02:00,_p00634,0.94499904661752
12:02:00,_p01550,1.0195056999043988
12:02:00,_p01089,1.0210620043317398
12:02:00,_p00214,0.0
12:02:00,_p00813,0.0
12:02:00,_p01066,1.016048190028322
12:02:00,_p02073,1.0193645241842852
12:02:00,_p00827,0.0
12:02:00,_p00956,0.6314656678061744
12:02:00,_p01133,1.0225861431839587
12:02:00,_p01066,1.0226568009617345
12:02:00,_p00148,1.0087925093977628
12:02:00,_p01698,1.02265769054586
12:02:00,_p00878,1.0226448308468676
12:02:00,_p01352,1.0182487699172462
12:02:00,_p00497,1.02265769054586
12:02:00,_p00583,1.0226576905222529
12:02:00,_p02363,1.0226492421732813
12:02:00,_p00148,1.0111058051994264
12:02:00,_p00499,1.0183396017559874
12:02:00,_p10778,1.016188891575462
12:02:00,_p01060,1.005114574299268
12:02:00,_p01980,1.02265769054586
12:02:00,_p01352,1.0182487699172462
12:02:00,_p00332,0.9388446913856539
12:02:00,_p01808,1.02265769054586
12:02:00,_p01107,1.015300544897223
12:02:00,_p01101,1.0056099324720278
12:02:00,_p00130,1.0094609996199104
12:02:00,_p00771,0.0
12:02:00,_p01055,1.02265769054586
12:02:00,_p01329,1.0097817393138224
12:02:00,_p01535,1.0226576905457996
12:02:00,_p02200,1.02265769054586
12:02:00,_p01800,0.9320465229615819
12:02:00,_p01107,1.02265769054586
12:02:00,_p01814,1.0225508927997526
12:02:00,_p01476,1.0195056999043988
12:02:00,_p00500,0.0
12:02:00,-1,0.0
12:02:00,_p01711,0.9787827072593065
12:02:00,_p01695,0.9369497678279745
12:02:00,_p00290,0.81239655791184
12:02:00,_p01906,0.9509105388470976
12:02:00,_p01573,0.0
12:02:00,_p00290,0.808848221931947
12:02:00,_p01451,1.0226522369873134
12:02:00,_p01561,0.0
12:02:00,_p01431,0.9667652174660853
12:02:00,_p01695,0.9513285682237329
12:02:00,_p00298,0.9402094091079636
12:02:00,_p01466,1.02265769054586
12:02:00,_p01473,1.0165662089969953
12:02:00,_p03037,1.0226576905457156
12:02:00,_p02202,0.1617301056442707
12:02:00,_p00771,0.0
12:02:00,_p01164,1.02265769054586
12:02:00,_p00583,1.022657690545826
12:02:00,_p00348,0.0
12:02:00,_p00545,0.9035499613651763
12:02:00,_p00214,0.0
12:02:00,_p01419,0.9470160321394829
12:02:00,_p01535,0.0
12:02:00,_p01877,0.0
12:02:00,_p01900,0.9891067987206188
12:02:00,_p00354,1.0226575815476207
12:02:00,_p01466,1.0096488658658804
12:02:00,_p01560,0.0
12:02:00,_p00265,0.9910426306695563
12:02:00,_p01019,1.02265769054586
12:02:00,_p01869,1.02265769054586
12:02:00,_p00998,1.0206771998932296
12:02:00,_p01914,1.02265769054586
12:02:00,_p01329,1.0097817400667204
12:02:00,_p01330,1.0097817390820603
12:02:00,_p01560,1.02265769054586
12:02:00,_p01477,1.0111433671899601
12:02:00,_p01101,1.02265769054586
12:02:00,_p00543,0.0
12:02:00,_p01330,1.00978173908206
12:02:00,_p00744,0.579710218717159
12:02:00,_p01104,1.0226576580681428
12:02:00,_p00349,0.0
12:02:00,_p01868,0.0
12:02:00,_p01691,1.0212093170082026
12:02:00,_p00260,1.0199217679132238
12:02:00,_p08113,1.02265769054586
12:02:00,_p00212,0.33966499299408626
12:02:00,_p00148,0.9887567672388409
12:02:00,_p01040,1.0226525685454093
12:02:00,_p00212,0.04152843654253635
12:02:00,_p00298,0.9414526273150121
12:02:00,_p01865,0.4119860917539628
12:02:00,_p00265,0.9125250742629006
12:02:00,_p01242,1.0017758329598538
12:02:00,_p00584,1.0226404601813925
12:02:00,_p01727,1.020716207564937
12:02:00,_p00040,1.0138824328444498
12:02:00,_p01118,0.0
12:02:00,_p01854,0.9628351187242818
12:02:00,_p01986,0.9584410402061371
12:02:00,_p00894,1.02265769054586
12:02:00,_p01476,1.02265769054586
12:02:00,_p01948,1.02265769054586
12:02:00,_p00130,1.0044447277162454
12:02:00,_p01948,1.02265769054586
12:02:00,_p00373,1.02265769054586
12:02:00,_p01794,0.0
12:02:00,_p01535,1.022586340992069
12:02:00,_p01133,1.0220330039043073
12:02:00,_p01695,0.9777365066134163
12:02:00,_p01329,1.009781739133906
12:02:00,_p00538,1.0226499525936477
12:02:00,_p00543,0.0
12:02:00,_p01696,0.0
12:02:00,_p01329,1.0097817393138224
12:02:00,_p00951,0.0
12:02:00,_p01868,0.651694943585411
12:02:00,_p00341,0.919025616977961
12:02:00,_p01058,1.022657635066416
12:02:00,_p01058,1.0226576866265968
12:02:00,_p00232,0.8325157052465115
12:02:00,_p01945,1.0094609996200394
12:02:00,_p01349,1.0097817390820623
12:02:00,_p01947,1.0094901879117464
12:02:00,_p01362,1.0137321282233165
12:02:00,_p01524,1.0165629930856255
12:02:00,_p02295,0.5328826866758194
12:02:00,_p01120,1.0226575256586812
12:02:00,_p00232,0.8423109660487783
12:02:00,_p00566,0.0
12:02:00,_p02120,0.6455028685703204
12:02:00,_p01040,1.022652122177166
12:02:00,_p01040,1.0226518414876373
12:02:00,_p00217,0.2992660531287624
12:02:00,_p00103,1.012572178232228
12:02:00,_p00212,0.0
12:02:00,_p00348,1.0198504719572856
12:02:00,_p01689,1.02265769054586
12:02:00,_p00243,0.0
12:02:00,_p01068,0.0
12:02:00,_p00260,1.020480791670807
12:02:00,_p00667,1.020817837275672
12:02:00,_p00035,0.9952340300043525
12:02:00,_p05656,0.9740971211001803
12:02:00,_p00175,1.0110905180010468
12:02:00,_p08113,1.0226550888765904
12:02:00,_p01388,1.0068062935376323
12:02:00,_p01053,1.0226500860586196
12:02:00,_p00816,0.6431808524722061
12:02:00,_p11655,1.0200053791357395
12:02:00,_p00566,0.7482549402276528
12:02:00,_p00541,1.0226576904750504
12:02:00,_p01050,1.0226268075427614
12:02:00,_p01477,1.0119222649493205
12:02:00,_p01477,1.0119222649493205
12:02:00,_p00532,0.9921204238994563
12:02:00,_p01330,1.0097817390820598
12:02:00,_p00541,1.0226576905458413
12:02:00,_p01431,0.0
12:02:00,_p01698,1.0195040406998106
12:02:00,_p01711,1.0216143983885249
12:02:00,_p01431,0.0
12:02:00,_p01695,0.9328003942612467
12:02:00,_p01330,1.00978173908206
12:02:00,_p01710,0.9740339156626983
12:02:00,_p02345,1.02265769054586
12:02:00,_p01775,0.9108465995113939
12:02:00,_p00298,0.9190253892662475
12:02:00,_p00349,0.790918745792784
12:02:00,_p00298,0.4632556831176352
12:02:00,_p01118,0.0
12:02:00,_p01695,0.9429675924690231
12:02:00,_p00261,0.8736943180472763
12:02:00,_p00217,0.0
12:02:00,_p01890,1.0094775906969264
12:02:00,_p00298,0.3933929973914154
12:02:00,_p00291,1.0153005434080804
12:02:00,_p00566,0.8860023882165713
12:02:00,_p00286,1.0226407838375235
12:02:00,_p00148,1.0056404243473875
12:02:00,_p00917,0.9161881354623939
12:02:00,_p00298,0.9457730082002028
12:02:00,_p01696,0.8680633025322052
12:02:00,_p00309,0.8855402968875262
12:02:00,_p02363,1.022432885167706
12:02:00,_p01692,1.02265769054586
12:02:00,_p01070,1.0226529700844793
12:02:00,_p00532,1.015241735939034
12:02:00,_p01692,1.02265769054586
12:02:00,_p01070,1.022581193155671
12:02:00,_p02203,0.9128012589883098
12:02:00,_p01473,1.0165662089969953
12:02:00,_p02295,0.6713954004838483
12:02:00,_p00420,1.022376077125835
12:02:00,_p00243,0.0
12:02:00,_p01414,1.0226420821031008
12:02:00,_p00420,1.0224381691628752
12:02:00,_p00111,1.0217603395288481
12:02:00,_p00206,1.02265769054586
12:02:00,_p01069,1.0208088791481094
12:02:00,_p01814,1.0225664595233899
12:02:00,_p00175,0.9643470788825177
12:02:00,_p00265,1.0060476795223374
12:02:00,_p00566,0.5562316676204162
12:02:00,_p00566,0.4860742182974615
12:02:00,_p01786,0.5480510595332109
12:02:00,_p01421,0.0
12:02:00,_p02337,1.0226576725072316
12:02:00,_p01786,0.6019304344601665
12:02:00,_p00538,1.0226563225815875
12:02:00,_p01560,1.02265769054586
12:02:00,_p01962,1.0226144390442504
12:02:00,_p00731,0.0
12:02:00,_p00832,1.0219224384968466
12:02:00,_p00212,0.9437908884386321
12:02:00,_p00771,0.0
12:02:00,_p01253,1.02265769054586
12:02:00,_p01389,1.020689993625513
12:02:00,_p02204,0.9489313997098202
12:02:00,_p00832,0.5343054549035177
12:02:00,_p00350,0.0
12:02:00,_p01452,1.0225525261155928
12:02:00,_p01696,0.0
12:02:00,_p01388,1.0114655245261535
12:02:00,_p01452,1.0226543372888743
12:02:00,_p01776,0.0
12:02:00,_p00816,0.8748318569906669
12:02:00,_p01695,0.9516091048136969
12:02:00,_p00111,1.0204457000305083
12:02:00,_p01980,1.0136182535023799
12:02:00,_p02200,1.022654741298926
12:02:00,_p01441,1.0226565992391965
12:02:00,_p00212,0.9484489556429662
12:02:00,_p01886,1.0210620043317402
12:02:00,_p00566,0.9121138967652286
12:02:00,_p01890,1.0094775906969295
12:02:00,_p01573,0.0
12:02:00,_p10353,1.022354803551428
12:02:00,_p00373,1.02265769054586
12:02:00,_p01986,1.0195056999043988
12:02:00,_p01986,1.0195056999043988
12:02:00,_p01104,1.02265769054586
12:02:00,_p00541,1.022657686563137
12:02:00,_p01164,0.9262990075986423
12:02:00,_p01711,0.9805123765486132
12:02:00,_p01118,0.7885577798338131
12:02:00,_p01091,1.02265769054586
12:02:00,_p00566,0.5848804890396526
12:02:00,_p01776,0.0
12:02:00,_p01789,1.022652357710442
12:02:00,_p00328,0.9868405412023711
12:02:00,_p00212,0.0
12:02:00,_p00298,0.9290048338576267
12:02:00,_p01890,1.0094775906969276
12:02:00,_p00298,0.944729683183829
12:02:00,_p01707,1.0210611142817962
12:02:00,_p00217,1.0226454032031953
12:02:00,_p00328,0.9918324448305161
12:02:00,_p02203,0.0
12:02:00,_p00221,0.2156130157571951
12:02:00,_p00265,0.9289057997141963
12:02:00,_p00111,1.016224157450159
12:02:00,_p01980,1.0168224538626571
12:02:00,_p04258,0.9998305111457774
12:02:00,_p01711,0.0
12:02:00,_p00243,0.0
12:02:00,_p02363,1.0111288396936173
12:02:00,_p00545,0.9295525109995743
12:02:00,_p00062,0.9367137982925691
12:02:00,_p00103,0.9810251503457789
12:02:00,_p01873,1.016566208793917
12:02:00,_p00298,0.4688924487262077
12:02:00,_p00583,1.022657690545851
12:02:00,_p00035,0.9932303623349277
12:02:00,_p01890,0.0
12:02:00,_p00500,1.0207789626503438
12:02:00,_p00827,0.0
12:02:00,_p01560,0.0
12:02:00,_p00583,1.02265769054586
12:02:00,_p00584,1.0226576561972125
12:02:00,_p00543,0.9293188356307034
12:02:00,_p01271,0.0
12:02:00,_p00771,0.0
12:02:00,_p00771,0.0
12:02:00,_p00354,1.0226572664097462
12:02:00,_p00035,1.0139708332701758
12:02:00,_p00584,1.0226576656090116
12:02:00,_p00584,1.022657690505959
12:02:00,_p02316,1.02265769054586
12:02:00,_p02352,1.0223155410608809
12:02:00,_p00090,1.0077157368323615
12:02:00,_p00583,1.0226576741846372
12:02:00,_p01120,1.0226413890957065
12:02:00,_p01492,1.0210620043317402
12:02:00,_p01431,0.4983569325855831
12:02:00,_p00095,1.02265769054586
12:02:00,_p01516,1.0171239982436253
12:02:00,_p01477,1.02265769054586
12:02:00,_p00692,1.02265769054586
12:02:00,_p00204,1.02265769054586
12:02:00,_p00332,1.0175534726148283
12:02:00,_p00490,1.0196098476386546
12:02:00,_p00490,1.0207751624974832
12:02:00,_p01794,0.0
12:02:00,_p00336,0.7848444744299244
12:02:00,_p00336,0.8305383190646438
12:02:00,_p02316,1.02265769054586
12:02:00,_p01737,0.0
12:02:00,_p01220,0.9702878758871681
12:02:00,_p00490,1.0223042305633516
12:02:00,_p00175,1.0092292942544712
12:02:00,_p01958,1.0111433671899603
12:02:00,_p10358,0.48076230350415794
12:02:00,_p01886,1.02265769054586
12:02:00,_p00909,1.02265769054586
12:02:00,_p01066,1.0072830703072824
12:02:00,_p00074,1.02265769054586
12:02:00,_p00692,1.02265769054586
12:02:00,_p01070,1.0226531627516982
12:02:00,_p01164,0.9141431855154605
12:02:00,_p01050,0.9985368808728338
12:02:00,_p01948,1.02265769054586
12:02:00,_p01068,0.07939194971741759
12:02:00,_p00730,1.02265769054586
12:02:00,_p01329,1.00978174305225
12:02:00,_p00476,1.0172546970557867
12:02:00,_p11646,0.9545556322119351
12:02:00,_p00546,1.0097817542818006
12:02:00,_p01561,1.0128723725541826
12:02:00,_p01689,1.0192161165960862
12:02:00,_p00951,0.7656005455140238
12:02:00,_p01808,1.0226534872353383
12:02:00,_p00257,1.0226499755770124
12:02:00,_p01134,1.022657432536899
12:02:00,_p00221,0.9192999684553174
12:02:00,_p01896,0.9909985780037992
12:02:00,_p01052,1.02265769054586
12:02:00,_p07986,1.02265769054586
12:02:00,_p01800,0.9370472119339299
12:02:00,_p00206,0.0
12:02:00,_p01535,0.0
12:02:00,_p01355,1.0203740318953476
12:02:00,_p00175,1.015074919868473
12:02:00,_p01324,1.0126605521057168
12:02:00,_p01478,1.016566208996996
12:02:00,_p00341,0.9211662495363171
12:02:00,_p00543,0.0
12:02:00,_p00543,0.0
12:02:00,_p01888,1.008960006348996
12:02:00,_p01890,0.0
12:02:00,_p01431,0.9404328826727072
12:02:00,_p01431,0.8865325264456334
12:02:00,_p01814,1.0226201443310732
12:02:00,_p02336,1.02265769054586
12:02:00,_p00035,1.0205306685203754
12:02:00,_p00686,0.9752463411695614
12:02:00,_p00266,0.9386550070804804
12:02:00,_p00350,0.50273526505346
12:02:00,_p01060,0.6331357836053679
12:02:00,_p00286,1.0139846644593458
12:02:00,_p01865,0.6449866633626613
12:02:00,_p00035,1.02265769054586
12:02:00,_p00103,0.9860427673532811
12:02:00,_p01271,0.4557489618221646
12:02:00,_p01404,0.0
12:02:00,_p00467,1.02265769054586
12:02:00,_p01695,0.9445916972727644
12:02:00,_p01890,1.009501108643663
12:02:00,_p02335,1.02265769054586
12:02:00,_p01431,0.31879465172569676
12:02:00,_p00119,1.02265769054586
12:02:00,_p01059,0.9336804662628888
12:02:00,_p01431,0.8677674522874769
12:02:00,_p01711,0.0
12:02:00,_p01242,0.9777075136992383
12:02:00,_p01431,0.0
12:02:00,_p00878,1.0226514614288507
12:02:00,_p01330,1.0097817390820598
12:02:00,_p01814,1.0226576839704062
12:02:00,_p01535,0.8332507847426432
12:02:00,_p01980,1.0137637765102812
12:02:00,_p01814,1.0225623190228375
12:02:00,_p01776,0.0
12:02:00,_p01980,1.0204688548694996
12:02:00,_p01808,1.02265769054586
12:02:00,_p01242,0.9818415244283687
12:02:00,_p01059,0.9332922981095982
12:02:00,_p08113,1.0226564548206696
12:02:00,_p00851,0.0
12:02:00,_p00090,1.006428963055797
12:02:00,_p00062,0.9392204000296658
12:02:00,_p00103,0.9828512607076249
12:02:00,_p01697,1.0098137284767874
12:02:00,_p00291,1.0103177708283766
12:02:00,_p01519,0.9609925830232108
12:02:00,_p01164,1.0226119231628705
12:02:00,_p01164,1.0225381964819966
12:02:00,_p00343,1.0223579239151406
12:02:00,_p01945,1.0094609996200394
12:02:00,_p00035,0.9976459319041018
12:02:00,_p02200,1.02265769054586
12:02:00,_p02316,1.02265769054586
12:02:00,_p00217,0.0
12:02:00,_p01059,0.9555337688670429
12:02:00,_p00212,0.8327274939937213
12:02:00,_p01242,0.9892284829847673
12:02:00,_p01041,0.990598819772131
12:02:00,_p10778,1.022496322570787
12:02:00,_p01890,1.009551131835757
12:02:00,_p01808,1.02265769054586
12:02:00,_p01275,0.7610713602110126
12:02:00,_p00362,0.3437865544095059
12:02:00,_p00350,0.0
12:02:00,_p00343,1.0224228288163704
12:02:00,_p00243,0.8408494344774529
12:02:00,_p00207,0.0
12:02:00,_p00343,1.022428395552335
12:02:00,_p00261,0.7921472094974764
12:02:00,_p01808,1.02265769054586
12:02:00,_p00111,1.0193303947769858
12:02:00,_p05656,0.9844392151293375
12:02:00,_p01963,1.022607323196848
12:02:00,_p01890,1.0095511318476882
12:02:00,_p01552,0.959775241874977
12:02:00,_p00668,0.0
12:02:00,_p01853,1.02265769054586
12:02:00,_p02202,0.0
12:02:00,_p02331,1.0203065301457754
12:02:00,_p02204,1.02265769054586
12:02:00,_p01808,1.02265769054586
12:02:00,_p00035,1.020530645859315
12:02:00,_p00851,1.0226569118506788
12:02:00,_p01164,1.0225481158118348
12:02:00,_p01059,0.9522221924466363
12:02:00,_p01059,0.9731147134741016
12:02:00,_p01242,0.9909647553038861
12:02:00,_p01059,0.9363182023890585
12:02:00,_p00635,1.02265769054586
12:02:00,_p01242,0.978876367354627
12:02:00,_p00851,1.0226452310437093
12:02:00,_p01058,1.022657687409849
12:02:00,_p00331,1.0094775906969302
12:02:00,_p01947,1.0094858802414448
12:02:00,_p01364,1.022657690544501
12:02:00,_p01192,0.0
12:02:00,_p00252,1.02265769054586
12:02:00,_p00619,1.02265769054586
12:02:00,_p01890,0.0650219865525884
12:02:00,_p01807,1.02265769054586
12:02:00,_p00634,0.9891706406859498
12:02:00,_p01808,1.0226576791684343
