GenerationFileの情報,エージェントID,発生時刻1,発生時刻2,到着時刻1,到着時刻2,移動時間1,移動時間2
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag155" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00567,12:00:00,0,12:01:52,112,00:01:52,112
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag823" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05392,12:00:00,0,12:01:52,112,00:01:52,112
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag387" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05210,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag257" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04791,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag832" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01748,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag184" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00344,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag821" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02973,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag403" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03243,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag851" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02789,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag152" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02729,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag808" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00869,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag823" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05535,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag832" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01901,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag832" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01902,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag297" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03655,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag299" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00689,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag184" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03546,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag155" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00594,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag152" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00535,12:00:00,0,12:01:53,113,00:01:53,113
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag263" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00493,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag263" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03522,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag648" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04803,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag155" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03304,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag299" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01611,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag297" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03253,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag607" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00254,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag344" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00918,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag821" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03111,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag808" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01283,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag370" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01239,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag851" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03781,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag863" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02429,12:00:00,0,12:01:54,114,00:01:54,114
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag299" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02173,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag403" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03428,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag374" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00488,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag585" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03342,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag374" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00266,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag585" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00303,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag832" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02950,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag387" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05876,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag152" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01576,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag832" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04431,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag962" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03079,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag962" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03078,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag832" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04365,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag823" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06037,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag808" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00634,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag962" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00610,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag585" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03587,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag863" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03648,12:00:00,0,12:01:55,115,00:01:55,115
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag607" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00474,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag808" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01760,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag449" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00311,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag295" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00242,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag152" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00922,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag918" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00063,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag299" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02734,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag658" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02753,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag966" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01329,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag295" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00770,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag1001" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03666,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag863" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05306,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag648" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04918,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag257" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04911,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag666" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01858,12:00:00,0,12:01:56,116,00:01:56,116
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag827" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01726,12:00:00,0,12:01:57,117,00:01:57,117
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag962" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04679,12:00:00,0,12:01:57,117,00:01:57,117
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag658" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03312,12:00:00,0,12:01:57,117,00:01:57,117
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag827" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01696,12:00:00,0,12:01:57,117,00:01:57,117
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag808" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02738,12:00:00,0,12:01:57,117,00:01:57,117
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag832" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05659,12:00:00,0,12:01:57,117,00:01:57,117
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag962" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03750,12:00:00,0,12:01:57,117,00:01:57,117
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag962" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03751,12:00:00,0,12:01:57,117,00:01:57,117
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag808" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03532,12:00:00,0,12:01:57,117,00:01:57,117
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag403" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03490,12:00:00,0,12:01:58,118,00:01:58,118
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag658" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03359,12:00:00,0,12:01:58,118,00:01:58,118
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag666" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03238,12:00:00,0,12:01:58,118,00:01:58,118
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag295" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00992,12:00:00,0,12:01:58,118,00:01:58,118
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag966" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01330,12:00:00,0,12:01:58,118,00:01:58,118
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag388" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04288,12:00:00,0,12:01:58,118,00:01:58,118
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag607" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00767,12:00:00,0,12:01:58,118,00:01:58,118
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag808" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02226,12:00:00,0,12:01:58,118,00:01:58,118
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag658" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03435,12:00:00,0,12:01:59,119,00:01:59,119
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag14" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03298,12:00:00,0,12:01:59,119,00:01:59,119
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag966" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02822,12:00:00,0,12:01:59,119,00:01:59,119
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag295" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00993,12:00:00,0,12:01:59,119,00:01:59,119
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag607" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00794,12:00:00,0,12:01:59,119,00:01:59,119
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag827" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02383,12:00:00,0,12:01:59,119,00:01:59,119
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag257" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04970,12:00:00,0,12:01:59,119,00:01:59,119
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag648" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04919,12:00:00,0,12:01:59,119,00:01:59,119
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag667" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00302,12:00:00,0,12:02:00,120,00:02:00,120
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag389" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01662,12:00:00,0,12:02:00,120,00:02:00,120
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag833" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00250,12:00:00,0,12:02:00,120,00:02:00,120
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag719" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05037,12:00:00,0,12:02:00,120,00:02:00,120
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag962" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05483,12:00:00,0,12:02:00,120,00:02:00,120
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag658" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03749,12:00:00,0,12:02:00,120,00:02:00,120
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag658" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04077,12:00:00,0,12:02:00,120,00:02:00,120
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag719" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04067,12:00:00,0,12:02:00,120,00:02:00,120
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag389" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01798,12:00:00,0,12:02:01,121,00:02:01,121
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag849" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02057,12:00:00,0,12:02:01,121,00:02:01,121
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag295" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02061,12:00:00,0,12:02:01,121,00:02:01,121
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag299" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03301,12:00:00,0,12:02:01,121,00:02:01,121
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag403" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05865,12:00:00,0,12:02:01,121,00:02:01,121
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag849" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01381,12:00:00,0,12:02:01,121,00:02:01,121
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag966" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03031,12:00:00,0,12:02:01,121,00:02:01,121
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag671" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00877,12:00:00,0,12:02:01,121,00:02:01,121
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag827" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03827,12:00:00,0,12:02:01,121,00:02:01,121
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag667" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00707,12:00:00,0,12:02:01,121,00:02:01,121
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag918" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01104,12:00:00,0,12:02:01,121,00:02:01,121
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag607" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01928,12:00:00,0,12:02:01,121,00:02:01,121
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag653" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02181,12:00:00,0,12:02:02,122,00:02:02,122
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag607" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02124,12:00:00,0,12:02:02,122,00:02:02,122
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag694" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02090,12:00:00,0,12:02:02,122,00:02:02,122
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag682" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03379,12:00:00,0,12:02:02,122,00:02:02,122
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag682" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01675,12:00:00,0,12:02:02,122,00:02:02,122
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag682" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02927,12:00:00,0,12:02:02,122,00:02:02,122
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag666" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03240,12:00:00,0,12:02:02,122,00:02:02,122
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag694" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04619,12:00:00,0,12:02:02,122,00:02:02,122
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag653" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02668,12:00:00,0,12:02:02,122,00:02:02,122
